training_step,0,1,2,3,4
6933320,19,133,39,48,10
6938277,19,133,39,48,10
6943230,19,133,39,48,10
6947962,19,133,39,48,10
6952953,19,133,39,48,10
6957903,19,133,39,48,10
6962694,19,133,39,48,10
6967602,19,133,39,48,10
6972308,19,133,39,48,10
6977216,19,133,39,48,10
6981886,19,133,39,48,10
6986788,19,133,39,48,10
6991456,19,133,39,48,10
6996342,19,133,39,48,10
7001193,19,133,39,48,10
7006153,19,133,39,48,10
7010950,19,133,39,48,10
7015744,19,133,39,48,10
7020645,19,133,39,48,10
7025711,19,133,39,48,10
7030571,19,133,39,48,10
7035469,19,133,39,48,10
7040240,19,133,39,48,10
7045158,19,133,39,48,10
7050070,19,133,39,48,10
7054731,19,133,39,48,10
7059571,19,133,39,48,10
7064479,19,133,39,48,10
7069373,19,133,39,48,10
7074276,19,133,39,48,10
7079092,19,133,39,48,10
7083788,19,133,39,48,10
7088772,19,133,39,48,10
7093781,19,133,39,48,10
7098775,19,133,39,48,10
7103712,19,133,39,48,10
7108639,19,133,39,48,10
7113358,19,133,39,48,10
7117992,19,133,39,48,10
7122859,19,133,39,48,10
7127664,19,133,39,48,10
7132513,19,133,39,48,10
7137516,19,133,39,48,10
7142408,19,133,39,48,10
7147361,19,133,39,48,10
7152150,19,133,39,48,10
7157000,19,133,39,48,10
7161909,19,133,39,48,10
7166942,19,133,39,48,10
7171660,19,133,39,48,10
7176364,19,133,39,48,10
7181065,19,133,39,48,10
7185854,19,133,39,48,10
7190840,19,133,39,48,10
7195685,19,133,39,48,10
7200673,19,133,39,48,10
7205708,19,133,39,48,10
7210475,19,133,39,48,10
7215281,19,133,39,48,10
7220114,19,133,39,48,10
7224971,19,133,39,48,10
7229734,19,133,39,48,10
7234583,19,133,39,48,10
7239500,19,133,39,48,10
7244366,19,133,39,48,10
7249384,19,133,39,48,10
7254408,19,133,39,48,10
7258991,19,133,39,48,10
7264043,19,133,39,48,10
7268943,19,133,39,48,10
7273873,19,133,39,48,10
7278793,19,133,39,48,10
7283683,19,133,39,48,10
7288505,19,133,39,48,10
7293263,19,133,39,48,10
7298080,19,133,39,48,10
7302906,19,133,39,48,10
7307999,19,133,39,48,10
7312971,19,133,39,48,10
7318025,19,133,39,48,10
7322834,19,133,39,48,10
7327526,19,133,39,48,10
7332452,19,133,39,48,10
7337295,19,133,39,48,10
7342161,19,133,39,48,10
7347052,19,133,39,48,10
7351801,19,133,39,48,10
7356697,19,133,39,48,10
7361490,19,133,39,48,10
7366498,19,133,39,48,10
7371258,19,133,39,48,10
7376080,19,133,39,48,10
7380766,19,133,39,48,10
7385709,19,133,39,48,10
7390600,19,133,39,48,10
7395413,19,133,39,48,10
7400263,19,133,39,48,10
7405222,19,133,39,38,10
7410276,19,133,29,38,10
7415263,19,133,29,38,10
7420143,19,133,29,38,10
7425038,19,133,29,38,10
7429701,19,133,29,38,0
7434418,19,133,29,38,0
7439293,19,133,29,38,0
7443922,19,133,29,38,0
7448756,19,133,29,38,0
7453342,19,133,29,38,0
7457769,19,133,29,38,0
7462386,19,133,29,38,0
7467043,19,133,29,38,0
7471688,19,133,29,38,0
7476262,19,133,29,38,0
7480782,19,133,29,38,0
7485353,19,133,29,38,0
7490092,19,133,29,38,0
7494570,19,133,29,38,0
7498972,19,133,29,38,0
7503566,19,133,29,38,0
7508089,19,133,29,38,0
7512567,19,133,29,38,0
7517151,19,133,29,38,0
7521781,19,133,29,38,0
7526697,19,133,29,38,0
7531319,19,133,29,38,0
7535979,19,133,29,38,0
7540549,19,133,29,38,0
7545117,19,133,29,38,0
7549535,19,133,29,38,0
7554301,19,133,29,38,0
7558873,19,133,29,28,0
7563654,19,133,29,28,0
7568445,19,133,29,28,0
7573238,19,133,29,28,0
7577995,19,133,29,28,0
7582776,19,133,29,18,0
7587411,19,133,29,18,0
7592072,19,133,29,18,0
7596933,19,133,29,18,0
7601427,19,133,29,18,0
7606217,19,133,29,18,0
7611015,19,133,29,18,0
7615723,19,133,29,18,0
7620278,19,133,29,18,0
7624614,19,133,29,18,0
7629033,19,133,29,18,0
7633547,19,133,29,18,0
7637991,19,133,29,18,0
7642513,19,133,29,18,0
7647006,19,133,29,18,0
7651435,19,133,29,18,0
7655908,19,133,29,18,0
7660189,19,133,29,18,0
7664564,19,133,29,18,0
7669077,19,133,29,18,0
7673580,19,133,29,18,0
7677910,19,133,29,18,0
7682268,19,133,29,18,0
7686728,19,133,29,18,0
7691116,19,133,29,18,0
7695477,19,133,29,18,0
7699929,19,133,29,18,0
7704319,19,133,29,18,0
7708780,19,133,29,18,0
7713407,19,133,29,18,0
7717802,19,133,29,18,0
7722163,19,133,29,18,0
7726505,19,133,29,18,0
7731026,19,133,29,18,0
7735568,19,133,29,18,0
7740123,19,133,29,18,0
7744683,19,133,29,18,0
7749268,19,133,29,18,0
7753572,19,133,29,18,0
7758004,19,133,29,18,0
7762412,19,133,29,18,0
7766859,19,133,29,18,0
7771227,19,133,29,18,0
7775825,19,133,29,18,0
7780314,19,133,29,18,0
7784687,19,133,29,18,0
7789053,19,133,29,18,0
7793522,19,133,29,18,0
7797976,19,133,29,18,0
7802606,19,133,29,18,0
7807203,19,133,29,18,0
7811666,19,133,29,18,0
7815920,19,133,29,18,0
7820503,19,133,29,18,0
7824992,19,133,29,18,0
7829775,19,133,29,18,0
7834155,19,133,29,18,0
7838805,19,133,29,18,0
7843196,19,133,29,18,0
7847913,19,133,29,18,0
7852190,19,133,29,18,0
7856650,19,133,29,18,0
7861023,19,133,29,18,0
7865647,19,133,29,18,0
7870138,19,133,29,18,0
7874696,19,133,29,18,0
7879123,19,133,29,18,0
7883668,19,133,29,18,0
7888244,19,133,29,18,0
7892584,19,133,29,18,0
7897231,19,133,29,18,0
7901703,19,133,29,18,0
7906178,19,133,29,18,0
7910591,19,133,29,18,0
7915149,19,133,29,18,0
7919691,19,133,29,18,0
7924160,19,133,29,18,0
7928602,19,133,29,18,0
7933161,19,133,29,18,0
7937607,19,133,29,18,0
7942073,19,133,19,18,0
7946684,19,133,19,18,0
7951253,19,133,19,18,0
7955896,19,133,19,18,0
7960619,19,133,19,18,0
7965103,19,133,19,18,0
7969637,19,133,19,18,0
7974292,19,133,19,18,0
7978918,19,133,19,18,0
7983584,19,133,19,18,0
7988114,19,133,19,18,0
7992515,19,133,19,18,0
7997049,19,133,19,18,0
8001536,19,133,19,18,0
8006235,19,133,19,18,0
8010823,19,133,19,18,0
8015560,19,133,19,18,0
8019921,19,133,19,18,0
8024477,19,133,19,18,0
8028796,19,133,19,18,0
8033413,19,133,19,18,0
8037764,19,133,19,18,0
8042204,19,133,19,18,0
8046591,19,133,19,18,0
8051074,19,133,19,18,0
8055551,19,133,19,8,0
8060275,19,133,19,8,0
8064741,19,133,19,8,0
8069103,19,133,19,8,0
8073643,19,133,19,8,0
8078362,19,133,19,0,0
8082900,19,133,19,0,0
8087381,19,133,19,0,0
8091918,19,133,19,0,0
8096510,19,133,19,0,0
8101143,19,133,19,0,0
8105694,19,133,19,0,0
8110249,19,133,19,0,0
8114802,19,133,19,0,0
8119273,19,133,19,0,0
8123984,19,133,19,0,0
8128662,19,133,19,0,0
8133316,19,133,19,0,0
8138136,19,133,19,0,0
8142743,19,133,19,0,0
8147224,19,133,19,0,0
8151742,19,133,19,0,0
8156274,19,133,19,0,0
8160952,19,133,19,0,0
8165334,19,133,19,0,0
8169666,19,133,19,0,0
8174251,19,133,19,0,0
8178911,19,133,19,0,0
8183547,19,133,19,0,0
8188256,19,133,19,0,0
8192896,19,133,19,0,0
8197437,19,133,19,0,0
8202161,19,133,19,0,0
8206740,19,133,19,0,0
8211143,19,133,19,0,0
8215738,19,133,19,0,0
8220380,19,133,19,0,0
8224972,19,133,9,0,0
8229580,19,133,9,0,0
8234251,19,133,9,0,0
8238650,19,133,9,0,0
8243209,19,133,9,0,0
8247805,19,133,0,0,0
8252389,19,133,0,0,0
8257116,19,133,0,0,0
8261756,19,123,0,0,0
8266409,19,123,0,0,0
8271080,19,123,0,0,0
8275680,19,123,0,0,0
8280400,19,123,0,0,0
8285055,19,113,0,0,0
8289692,19,113,0,0,0
8294340,19,113,0,0,0
8299053,19,103,0,0,0
8303824,19,103,0,0,0
8308649,19,103,0,0,0
8313429,19,103,0,0,0
8318153,19,103,0,0,0
8322904,19,93,0,0,0
8327606,19,93,0,0,0
8332380,19,93,0,0,0
8337165,19,93,0,0,0
8341920,19,93,0,0,0
8346680,19,93,0,0,0
8351675,19,83,0,0,0
8356573,19,83,0,0,0
8361434,19,83,0,0,0
8366199,19,83,0,0,0
8370961,19,73,0,0,0
8375691,19,73,0,0,0
8380327,19,73,0,0,0
8384899,19,63,0,0,0
8389517,19,63,0,0,0
8394355,19,63,0,0,0
8399042,19,63,0,0,0
8403784,19,63,0,0,0
8408555,19,63,0,0,0
8413191,19,63,0,0,0
8417897,19,53,0,0,0
8422719,19,53,0,0,0
8427459,19,53,0,0,0
8432179,19,53,0,0,0
8436871,19,53,0,0,0
8441511,19,53,0,0,0
8446295,19,43,0,0,0
8451065,19,43,0,0,0
8455718,19,43,0,0,0
8460441,19,43,0,0,0
8465246,19,43,0,0,0
8469986,19,43,0,0,0
8474747,19,43,0,0,0
8479421,19,43,0,0,0
8484250,19,43,0,0,0
8488950,19,43,0,0,0
8493718,19,43,0,0,0
8498482,19,43,0,0,0
8503226,19,43,0,0,0
8508132,19,33,0,0,0
8512939,19,33,0,0,0
8517705,19,33,0,0,0
8522612,19,33,0,0,0
8527435,19,33,0,0,0
8532236,19,33,0,0,0
8536978,19,33,0,0,0
8541839,19,23,0,0,0
8546832,19,23,0,0,0
8551705,19,23,0,0,0
8556468,19,23,0,0,0
8561348,19,23,0,0,0
8566215,19,13,0,0,0
8570855,19,13,0,0,0
8575636,19,13,0,0,0
8580244,19,13,0,0,0
8584913,19,3,0,0,0
8589564,19,3,0,0,0
8594207,19,3,0,0,0
8599053,19,3,0,0,0
8603742,19,3,0,0,0
8608515,19,3,0,0,0
8613274,19,3,0,0,0
8617967,19,3,0,0,0
8622660,19,3,0,0,0
8627326,19,3,0,0,0
8631994,19,3,0,0,0
8636656,19,3,0,0,0
8641286,19,3,0,0,0
8646246,19,3,0,0,0
8650943,19,3,0,0,0
8655649,19,3,0,0,0
8660293,19,3,0,0,0
8664999,19,3,0,0,0
8669868,19,3,0,0,0
8674598,19,3,0,0,0
8679263,19,3,0,0,0
8683956,19,3,0,0,0
8688622,19,3,0,0,0
8693418,19,3,0,0,0
8698508,19,3,0,0,0
8703255,19,3,0,0,0
8708065,19,3,0,0,0
8712855,19,3,0,0,0
8717614,19,3,0,0,0
8722556,19,3,0,0,0
8727419,19,3,0,0,0
8732272,19,3,0,0,0
8736992,19,3,0,0,0
8741669,19,3,0,0,0
8746360,19,3,0,0,0
8751149,19,3,0,0,0
8756294,19,3,0,0,0
8761109,19,3,0,0,0
8765759,19,3,0,0,0
8770474,19,3,0,0,0
8775174,19,3,0,0,0
8779942,19,3,0,0,0
8784645,19,3,0,0,0
8789381,19,3,0,0,0
8794410,19,3,0,0,0
8799149,19,3,0,0,0
8804062,19,3,0,0,0
8809112,19,3,0,0,0
8813883,19,3,0,0,0
8818613,19,3,0,0,0
8823341,19,3,0,0,0
8828072,19,3,0,0,0
8832902,19,3,0,0,0
8837686,19,3,0,0,0
8842514,19,3,0,0,0
8847220,19,3,0,0,0
8851997,19,3,0,0,0
8856747,19,3,0,0,0
8861623,19,3,0,0,0
8866359,19,3,0,0,0
8871120,19,3,0,0,0
8875841,19,3,0,0,0
8880735,19,3,0,0,0
8885470,19,3,0,0,0
8890153,19,3,0,0,0
8894826,19,3,0,0,0
8899549,19,3,0,0,0
8904252,19,3,0,0,0
8908946,19,3,0,0,0
8913644,19,3,0,0,0
8918393,19,3,0,0,0
8923113,19,3,0,0,0
8927829,19,3,0,0,0
8932447,19,3,0,0,0
8937143,19,3,0,0,0
8941837,19,3,0,0,0
8946462,19,3,0,0,0
8951088,19,3,0,0,0
8955674,19,3,0,0,0
8960302,19,3,0,0,0
8964934,19,3,0,0,0
8969670,19,3,0,0,0
8974281,19,3,0,0,0
8978932,19,3,0,0,0
8983620,19,3,0,0,0
8988322,19,3,0,0,0
8992957,19,3,0,0,0
8997634,19,0,0,0,0
9002490,19,0,0,0,0
9007146,19,0,0,0,0
9011835,19,0,0,0,0
9016494,19,0,0,0,0
9021148,19,0,0,0,0
9025859,19,0,0,0,0
9030477,19,0,0,0,0
9035673,19,0,0,0,0
9040433,19,0,0,0,0
9045157,19,0,0,0,0
9049865,19,0,0,0,0
9054546,19,0,0,0,0
9059170,19,0,0,0,0
9063786,19,0,0,0,0
9068430,19,0,0,0,0
9073102,19,0,0,0,0
9077733,19,0,0,0,0
9082348,19,0,0,0,0
9086943,19,0,0,0,0
9091571,19,0,0,0,0
9096207,19,0,0,0,0
9100788,19,0,0,0,0
9105406,19,0,0,0,0
9110108,19,0,0,0,0
9114694,19,0,0,0,0
9119325,19,0,0,0,0
9123956,19,0,0,0,0
9128604,19,0,0,0,0
9133196,19,0,0,0,0
9137787,19,0,0,0,0
9142385,19,0,0,0,0
9147060,19,0,0,0,0
9151753,19,0,0,0,0
9156400,19,0,0,0,0
9161083,19,0,0,0,0
9165723,19,0,0,0,0
9170434,19,0,0,0,0
9175077,19,0,0,0,0
9179665,19,0,0,0,0
9184261,19,0,0,0,0
9188885,19,0,0,0,0
9193509,19,0,0,0,0
9198166,19,0,0,0,0
9202800,19,0,0,0,0
9207437,19,0,0,0,0
9212099,19,0,0,0,0
9216738,19,0,0,0,0
9221369,19,0,0,0,0
9225983,19,0,0,0,0
9230620,19,0,0,0,0
9235215,19,0,0,0,0
9239825,19,0,0,0,0
9244414,19,0,0,0,0
9249025,19,0,0,0,0
9253624,19,0,0,0,0
9258255,19,0,0,0,0
9262916,19,0,0,0,0
9267522,19,0,0,0,0
9272143,19,0,0,0,0
9276760,19,0,0,0,0
9281402,19,0,0,0,0
9286018,19,0,0,0,0
9290650,19,0,0,0,0
9295230,19,0,0,0,0
9299831,19,0,0,0,0
9304511,19,0,0,0,0
9309248,19,0,0,0,0
9313975,19,0,0,0,0
9318688,19,0,0,0,0
9323504,19,0,0,0,0
9328209,19,0,0,0,0
9332940,19,0,0,0,0
9337632,19,0,0,0,0
9342291,19,0,0,0,0
9347168,19,0,0,0,0
9351860,19,0,0,0,0
9356547,19,0,0,0,0
9361246,19,0,0,0,0
9366167,19,0,0,0,0
9370964,19,0,0,0,0
9375675,19,0,0,0,0
9380677,19,0,0,0,0
9385417,19,0,0,0,0
9390434,19,0,0,0,0
9395132,19,0,0,0,0
9399830,19,0,0,0,0
9404702,19,0,0,0,0
9409488,19,0,0,0,0
9414248,19,0,0,0,0
9418949,19,0,0,0,0
9423689,19,0,0,0,0
9428475,19,0,0,0,0
9433162,19,0,0,0,0
9437858,19,0,0,0,0
9442528,19,0,0,0,0
9447274,19,0,0,0,0
9451973,19,0,0,0,0
9456643,19,0,0,0,0
9461292,19,0,0,0,0
9465905,19,0,0,0,0
9470507,19,0,0,0,0
9475096,19,0,0,0,0
9479907,19,0,0,0,0
9484590,19,0,0,0,0
9489216,19,0,0,0,0
9493827,19,0,0,0,0
9498405,19,0,0,0,0
9503062,19,0,0,0,0
9507669,19,0,0,0,0
9512246,19,0,0,0,0
9516811,19,0,0,0,0
9521373,19,0,0,0,0
9525985,19,0,0,0,0
9530622,19,0,0,0,0
9535263,19,0,0,0,0
9539842,19,0,0,0,0
9544406,19,0,0,0,0
9549477,19,0,0,0,0
9554054,19,0,0,0,0
9558606,19,0,0,0,0
9563154,19,0,0,0,0
9567718,19,0,0,0,0
9572303,19,0,0,0,0
9576873,19,0,0,0,0
9581435,19,0,0,0,0
9586055,19,0,0,0,0
9590623,19,0,0,0,0
9595232,19,0,0,0,0
9599920,19,0,0,0,0
9604557,19,0,0,0,0
9609275,19,0,0,0,0
9613877,19,0,0,0,0
9618634,19,0,0,0,0
9623253,19,0,0,0,0
9627880,19,0,0,0,0
9632496,19,0,0,0,0
9637082,19,0,0,0,0
9641651,19,0,0,0,0
9646337,19,0,0,0,0
9650982,19,0,0,0,0
9655628,19,0,0,0,0
9660232,19,0,0,0,0
9664805,19,0,0,0,0
9669413,19,0,0,0,0
9674042,19,0,0,0,0
9678649,19,0,0,0,0
9683290,19,0,0,0,0
9687892,19,0,0,0,0
9692508,19,0,0,0,0
9697084,19,0,0,0,0
9701742,19,0,0,0,0
9706348,19,0,0,0,0
9711323,19,0,0,0,0
9715927,19,0,0,0,0
9720742,19,0,0,0,0
9725915,19,0,0,0,0
9730659,19,0,0,0,0
9735301,19,0,0,0,0
9739920,19,0,0,0,0
9744534,19,0,0,0,0
9749178,19,0,0,0,0
9753799,19,0,0,0,0
9758364,19,0,0,0,0
9762914,19,0,0,0,0
9767482,19,0,0,0,0
9772104,19,0,0,0,0
9776680,19,0,0,0,0
9781265,19,0,0,0,0
9785939,19,0,0,0,0
9790579,19,0,0,0,0
9795246,19,0,0,0,0
9799880,19,0,0,0,0
9804546,19,0,0,0,0
9809150,19,0,0,0,0
9813844,19,0,0,0,0
9818950,19,0,0,0,0
9823582,19,0,0,0,0
9828140,19,0,0,0,0
9832754,19,0,0,0,0
9837424,19,0,0,0,0
9842636,19,0,0,0,0
9847621,19,0,0,0,0
9852307,19,0,0,0,0
9856937,19,0,0,0,0
9861517,19,0,0,0,0
9866180,19,0,0,0,0
9870853,19,0,0,0,0
9875449,19,0,0,0,0
9880033,19,0,0,0,0
9884652,19,0,0,0,0
9889284,19,0,0,0,0
9893898,19,0,0,0,0
9898537,19,0,0,0,0
9903161,19,0,0,0,0
9907738,19,0,0,0,0
9912287,19,0,0,0,0
9917160,19,0,0,0,0
9921794,19,0,0,0,0
9926436,19,0,0,0,0
9931046,19,0,0,0,0
9935637,19,0,0,0,0
9940231,19,0,0,0,0
9944910,19,0,0,0,0
9949577,19,0,0,0,0
9954296,19,0,0,0,0
9958933,19,0,0,0,0
9963546,19,0,0,0,0
9968204,19,0,0,0,0
9972946,19,0,0,0,0
9977542,19,0,0,0,0
9982229,19,0,0,0,0
9986881,19,0,0,0,0
9991462,19,0,0,0,0
9996063,19,0,0,0,0
10000784,19,0,0,0,0
10005360,19,0,0,0,0
10009931,19,0,0,0,0
10014561,19,0,0,0,0
10019146,19,0,0,0,0
10023781,19,0,0,0,0
10028362,19,0,0,0,0
10032897,19,0,0,0,0
10037516,19,0,0,0,0
10042127,19,0,0,0,0
10047231,19,0,0,0,0
10051910,19,0,0,0,0
10056565,19,0,0,0,0
10061226,19,0,0,0,0
10065864,19,0,0,0,0
10070489,19,0,0,0,0
10075106,19,0,0,0,0
10079780,19,0,0,0,0
10084441,19,0,0,0,0
10089091,19,0,0,0,0
10093729,19,0,0,0,0
10098343,19,0,0,0,0
10102945,19,0,0,0,0
10107545,19,0,0,0,0
10112174,19,0,0,0,0
10116778,19,0,0,0,0
10121406,19,0,0,0,0
10126000,19,0,0,0,0
10130581,19,0,0,0,0
10135170,19,0,0,0,0
10139757,19,0,0,0,0
10144357,19,0,0,0,0
10148926,19,0,0,0,0
10153497,19,0,0,0,0
10158025,19,0,0,0,0
10162558,19,0,0,0,0
10167096,19,0,0,0,0
10171657,19,0,0,0,0
10176260,19,0,0,0,0
10180834,19,0,0,0,0
10185389,19,0,0,0,0
10189945,19,0,0,0,0
10194715,19,0,0,0,0
10199300,19,0,0,0,0
10203890,19,0,0,0,0
10208465,19,0,0,0,0
10213063,19,0,0,0,0
10217660,19,0,0,0,0
10222214,19,0,0,0,0
10226834,19,0,0,0,0
10231498,19,0,0,0,0
10236216,19,0,0,0,0
10240890,19,0,0,0,0
10245522,19,0,0,0,0
10250168,19,0,0,0,0
10254847,19,0,0,0,0
10259463,19,0,0,0,0
10264033,19,0,0,0,0
10268638,19,0,0,0,0
10273294,19,0,0,0,0
10277904,19,0,0,0,0
10282506,19,0,0,0,0
10287101,19,0,0,0,0
10291691,19,0,0,0,0
10296302,19,0,0,0,0
10300897,19,0,0,0,0
10305470,19,0,0,0,0
10310085,19,0,0,0,0
10314749,19,0,0,0,0
10319861,19,0,0,0,0
10324509,19,0,0,0,0
10329139,19,0,0,0,0
10334203,19,0,0,0,0
10338950,19,0,0,0,0
10343575,19,0,0,0,0
10348214,19,0,0,0,0
10352888,19,0,0,0,0
10357542,19,0,0,0,0
10362184,19,0,0,0,0
10366878,19,0,0,0,0
10371540,19,0,0,0,0
10376194,19,0,0,0,0
10380801,19,0,0,0,0
10385427,19,0,0,0,0
10390037,19,0,0,0,0
10394655,19,0,0,0,0
10399663,19,0,0,0,0
10404361,19,0,0,0,0
10409101,19,0,0,0,0
10413796,19,0,0,0,0
10418442,19,0,0,0,0
10423160,19,0,0,0,0
10427851,19,0,0,0,0
10432567,19,0,0,0,0
10437863,19,0,0,0,0
10442584,19,0,0,0,0
10447363,19,0,0,0,0
10452118,19,0,0,0,0
10456893,19,0,0,0,0
10462178,19,0,0,0,0
10467012,19,0,0,0,0
10472198,19,0,0,0,0
10476961,19,0,0,0,0
10481687,19,0,0,0,0
10486948,19,0,0,0,0
10491730,19,0,0,0,0
10496630,19,0,0,0,0
10501877,19,0,0,0,0
10506714,19,0,0,0,0
10511515,19,0,0,0,0
10516272,19,0,0,0,0
10521035,19,0,0,0,0
10525852,19,0,0,0,0
10530681,19,0,0,0,0
10535477,19,0,0,0,0
10540329,19,0,0,0,0
10545164,19,0,0,0,0
10549919,19,0,0,0,0
10554551,19,0,0,0,0
10559200,19,0,0,0,0
10563809,19,0,0,0,0
10568420,19,0,0,0,0
10573136,19,0,0,0,0
10577845,19,0,0,0,0
10582595,19,0,0,0,0
10587197,19,0,0,0,0
10591890,19,0,0,0,0
10596665,19,0,0,0,0
10601329,19,0,0,0,0
10606035,19,0,0,0,0
10610686,19,0,0,0,0
10615321,19,0,0,0,0
10619976,19,0,0,0,0
10624588,19,0,0,0,0
10629275,19,0,0,0,0
10634020,19,0,0,0,0
10638699,19,0,0,0,0
10643303,19,0,0,0,0
10647972,19,0,0,0,0
10652681,19,0,0,0,0
10657495,19,0,0,0,0
10662223,19,0,0,0,0
10666952,19,0,0,0,0
10671786,19,0,0,0,0
10676540,19,0,0,0,0
10681374,19,0,0,0,0
10686165,19,0,0,0,0
10691196,19,0,0,0,0
10695915,19,0,0,0,0
10700584,19,0,0,0,0
10705209,19,0,0,0,0
10709910,19,0,0,0,0
10714938,19,0,0,0,0
10719677,19,0,0,0,0
10724380,19,0,0,0,0
10729006,19,0,0,0,0
10733652,19,0,0,0,0
10738340,19,0,0,0,0
10743020,19,0,0,0,0
10747618,19,0,0,0,0
10752252,19,0,0,0,0
10756866,19,0,0,0,0
10761492,19,0,0,0,0
10766126,19,0,0,0,0
10771137,19,0,0,0,0
10775821,19,0,0,0,0
10780489,19,0,0,0,0
10785126,19,0,0,0,0
10789800,19,0,0,0,0
10794480,19,0,0,0,0
10799417,19,0,0,0,0
10804161,19,0,0,0,0
10808872,19,0,0,0,0
10813579,19,0,0,0,0
10818709,19,0,0,0,0
10823392,19,0,0,0,0
10828136,19,0,0,0,0
10832767,19,0,0,0,0
10838087,19,0,0,0,0
10842848,19,0,0,0,0
10847771,19,0,0,0,0
10852494,19,0,0,0,0
10857260,19,0,0,0,0
10862120,19,0,0,0,0
10867084,19,0,0,0,0
10871806,19,0,0,0,0
10876523,19,0,0,0,0
10881579,19,0,0,0,0
10886468,19,0,0,0,0
10891184,19,0,0,0,0
10895817,19,0,0,0,0
10900432,19,0,0,0,0
10905099,19,0,0,0,0
10910031,19,0,0,0,0
10914682,19,0,0,0,0
10919352,19,0,0,0,0
10923946,19,0,0,0,0
10928808,19,0,0,0,0
10933642,19,0,0,0,0
10938422,19,0,0,0,0
10943369,19,0,0,0,0
10948052,19,0,0,0,0
10952947,19,0,0,0,0
10957673,19,0,0,0,0
10962340,19,0,0,0,0
10967187,19,0,0,0,0
10971717,19,0,0,0,0
10976278,19,0,0,0,0
10980898,19,0,0,0,0
10985576,19,0,0,0,0
10990086,19,0,0,0,0
10994563,19,0,0,0,0
10999025,19,0,0,0,0
11003535,19,0,0,0,0
11007989,19,0,0,0,0
11012412,19,0,0,0,0
11016812,19,0,0,0,0
11021259,19,0,0,0,0
11025828,19,0,0,0,0
11030384,19,0,0,0,0
11034943,19,0,0,0,0
11039526,19,0,0,0,0
11044097,19,0,0,0,0
11049060,19,0,0,0,0
11053854,19,0,0,0,0
11058491,19,0,0,0,0
11063083,19,0,0,0,0
11067684,19,0,0,0,0
11072355,19,0,0,0,0
11076981,19,0,0,0,0
11081621,19,0,0,0,0
11086236,19,0,0,0,0
11090849,19,0,0,0,0
11095530,19,0,0,0,0
11100154,19,0,0,0,0
11104806,19,0,0,0,0
11109464,19,0,0,0,0
11114208,19,0,0,0,0
11118881,19,0,0,0,0
11123531,19,0,0,0,0
11128191,19,0,0,0,0
11132873,19,0,0,0,0
11137544,19,0,0,0,0
11142225,19,0,0,0,0
11146863,19,0,0,0,0
11151501,19,0,0,0,0
11156159,19,0,0,0,0
11160831,19,0,0,0,0
11165488,19,0,0,0,0
11170127,19,0,0,0,0
11174758,19,0,0,0,0
11179408,19,0,0,0,0
11184077,19,0,0,0,0
11188811,19,0,0,0,0
11193531,19,0,0,0,0
11198255,19,0,0,0,0
11203016,19,0,0,0,0
11207772,19,0,0,0,0
11212507,19,0,0,0,0
11217281,19,0,0,0,0
11222013,19,0,0,0,0
11226686,19,0,0,0,0
11231409,19,0,0,0,0
11236126,19,0,0,0,0
11240821,19,0,0,0,0
11245486,19,0,0,0,0
11250268,19,0,0,0,0
11255196,19,0,0,0,0
11259920,19,0,0,0,0
11264548,19,0,0,0,0
11269707,19,0,0,0,0
11274428,19,0,0,0,0
11279141,19,0,0,0,0
11283831,19,0,0,0,0
11288523,19,0,0,0,0
11293280,19,0,0,0,0
11297944,19,0,0,0,0
11302589,19,0,0,0,0
11307174,19,0,0,0,0
11311802,19,0,0,0,0
11316518,19,0,0,0,0
11321214,19,0,0,0,0
11325936,19,0,0,0,0
11330584,19,0,0,0,0
11335213,19,0,0,0,0
11339959,19,0,0,0,0
11344654,19,0,0,0,0
11349379,19,0,0,0,0
11354001,19,0,0,0,0
11358726,19,0,0,0,0
11363660,19,0,0,0,0
11368362,19,0,0,0,0
11373272,19,0,0,0,0
11377995,19,0,0,0,0
11382712,19,0,0,0,0
11387520,19,0,0,0,0
11392332,19,0,0,0,0
11397081,19,0,0,0,0
11401838,19,0,0,0,0
11406586,19,0,0,0,0
11411288,19,0,0,0,0
11415913,19,0,0,0,0
11420554,19,0,0,0,0
11425145,19,0,0,0,0
11429940,19,0,0,0,0
11434710,19,0,0,0,0
11439358,19,0,0,0,0
11444010,19,0,0,0,0
11449375,19,0,0,0,0
11454042,19,0,0,0,0
11458759,19,0,0,0,0
11464091,19,0,0,0,0
11468795,19,0,0,0,0
11473429,19,0,0,0,0
11478100,19,0,0,0,0
11482792,19,0,0,0,0
11487503,19,0,0,0,0
11492213,19,0,0,0,0
11496900,19,0,0,0,0
11501835,19,0,0,0,0
11506589,19,0,0,0,0
11511318,19,0,0,0,0
11515995,19,0,0,0,0
11520645,19,0,0,0,0
11525252,19,0,0,0,0
11530226,19,0,0,0,0
11535026,19,0,0,0,0
11539702,19,0,0,0,0
11544455,19,0,0,0,0
11549157,19,0,0,0,0
11553954,19,0,0,0,0
11558763,19,0,0,0,0
11563579,19,0,0,0,0
11568281,19,0,0,0,0
11573058,19,0,0,0,0
11577772,19,0,0,0,0
11582470,19,0,0,0,0
11587195,19,0,0,0,0
11591870,19,0,0,0,0
11596660,19,0,0,0,0
11601382,19,0,0,0,0
11606091,19,0,0,0,0
11610797,19,0,0,0,0
11615515,19,0,0,0,0
